Time;Id;Title;Subtitle;InService;NumbeOfLocks;ActualLocks;ActualBikes;UpdatedAt;RefreshRate;
2018-08-13 09:53:41;174;Frogner Tennisklubb;ved inngangen til tennisbanen;True;15;9;3;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;159;Hans Nielsen Hauges plass;Mellom Åsengata og Nordkappgata;True;21;20;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;162;Arkitekt Rivertz Plass;i Uelands gate;True;30;25;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;194;Oslo Hospital;ved trikkestoppet;True;15;11;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;164;Vår Frelsers gravlund sør;langs Ullevålsveien;True;18;12;2;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;170;Slemdalsveien;ved Majorstuen T-bane;True;18;14;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;199;Studenterlunden;langs Karl Johan;True;15;0;15;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;165;;;;;0;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;430;;;;;24;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;195;Saga Kino;i Olav Vs gate;True;15;5;3;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;161;St. Hanshaugen park vest;ved busstoppet Colletts gate;True;20;16;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;160;Sjøsiden vest;nærmest fontenen;True;50;9;39;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;181;Kirkeristen;ved Torggata;True;24;0;21;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;183;Storo Storsenter;langs Vitaminveien;True;42;36;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;189;Majorstuen;utenfor banken i Majorstukrysset;True;18;1;14;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;186;;;;;-1;-1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;196;Ringnes Park;ved Sannergata;True;18;17;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;197;Uelands gate;Ved Ulvetrappen (Ilatrappen);True;36;34;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;185;HiOA;langs Pilestredet;True;25;22;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;214;Schous plass;nærmest Thorvald Meyers gate;True;6;6;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;180;Lørenveien;under Lørenparken;True;21;21;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;201;Munkegata trikkestopp;langs Oslo gate;True;24;15;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;212;Hasle Torg;ved busstoppet;True;24;16;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;190;Parkveien;utenfor Katedralen pub;True;15;7;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;191;Jakob kirke;langs Torggata;True;9;5;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;193;Oslo Handelsgymnasium;ved Solligata;True;27;24;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;209;Frognerbadet;ved Middelthuns gate;True;18;16;2;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;179;Carl Berners plass sør;langs Finnmarkgata;True;12;11;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;182;Sagene bussholdeplass;ved Gråbeinsletta;True;15;14;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;200;Tøyen skole;forsiden av skolebygget;True;15;9;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;171;John Colletts plass;ved Sognsveien;True;25;21;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;432;;;;;26;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;188;Lodalen busstopp;langs Dyvekes vei;True;12;9;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;220;Kontraskjæret;ved skråning ned mot Pipervika;True;12;1;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;225;Sinsenveien;ved Kongehellegata;True;12;12;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;211;Oslo City;i Stenersgata;True;12;2;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;221;Tannlegehøyskolen;i Geitmyrsveien;True;15;15;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;203;Uranienborgparken;langs Holtegata;True;15;13;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;205;Norsk Folkemuseum;utenfor inngangen;True;12;10;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;236;Storgata;i starten av Youngs gate;True;12;6;2;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;215;Bjølsendumpa;langs Treschows gate;True;21;20;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;233;Alexander Kiellands Plass;ved Maridalsveien;True;25;20;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;206;St. Hanshaugen;i Waldemar Thranes gate;True;12;12;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;229;Schous plass;nærmest rundkjøringen;True;20;14;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;208;Hammersborg Torg;i Møllergata;True;20;14;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;210;Birkelunden;langs Seilduksgata;True;10;0;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;217;Adamstuen;Ved holdeplassen;True;8;7;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;219;Gimle Kino;nedenfor Frogner Kirke;True;21;18;1;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;218;Briskeby;ved Uranienborg skole;True;15;14;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;240;;;;;24;5;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;230;Thune;ved bomringen;True;21;2;14;2018-08-13 09:53:40;10.0;
2018-08-13 09:53:41;202;Ruseløkka;ved Vika Terrasse;True;27;23;5;2018-08-13 09:53:40;10.0;
